# Mean_MJD=56660.209
# RMID=072 SOURCE_TYPE=RM_TILE2
# ZFINAL=1.963
# EPOCH= 1
# PLATE=7338 MJD=56660 FIBERID=0192
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974 -9.1460e-01  0.0000e+00    16777216    88080384
  3567.796 -9.1449e-01  6.0731e+00           0    71303168
  9074.025  8.2849e-01  1.9005e-01           0           0
  9076.115  1.0758e+00  1.7662e-01           0           0
  9078.205  8.7423e-01  1.6271e-01           0           0
  9080.295  6.5164e-01  1.5720e-01           0           0
  9082.386  9.2818e-01  1.6654e-01           0           0
  9084.478  1.0144e+00  1.7687e-01           0           0
  9086.570  6.7996e-01  1.7455e-01           0           0
  9088.662  6.5005e-01  1.7694e-01           0           0
  9090.755  9.3825e-01  2.0322e-01           0     8388608
  9092.849  1.0598e+00  2.4854e-01           0     9240576
  9094.943  7.5226e-01  3.0659e-01           0     9240576
  9097.037  6.1021e-01  3.1623e-01           0     9240576
  9099.132  8.6830e-01  2.1570e-01           0     9240576
  9101.228  1.1433e+00  2.2322e-01           0     8454144
  9103.324  8.8223e-01  2.8967e-01     8388608     8454144
  9105.420  4.5667e-01  3.8592e-01     8388608     8388608
  9107.517  6.3010e-01  3.1990e-01     8388608     8388608
  9109.614  7.2223e-01  1.8957e-01           0     8388608
  9111.712  4.8592e-01  1.5576e-01           0     8388608
  9113.810  7.3255e-01  1.6005e-01           0           0
  9115.909  9.2957e-01  1.5344e-01           0           0
  9118.008  7.5616e-01  1.5694e-01           0           0
  9120.108  6.9817e-01  1.6249e-01           0           0
  9122.208  8.8265e-01  1.6218e-01           0           0
  9124.309  6.6176e-01  1.5767e-01           0           0
  9126.410  7.6667e-01  1.6048e-01           0           0
  9128.512  7.4942e-01  1.5480e-01           0           0
  9130.614  6.6821e-01  1.5122e-01           0           0
  9132.716  9.8730e-01  1.5491e-01           0           0
  9134.820  6.2026e-01  1.6470e-01           0    33554432
  9136.923  4.2884e-01  1.7406e-01           0    33554432
  9139.027  5.9318e-01  1.7079e-01           0           0
  9141.132  8.5177e-01  1.8020e-01           0           0
  9143.237  8.8219e-01  1.6405e-01           0           0
  9145.343  6.3964e-01  1.5444e-01           0           0
  9147.449  5.7950e-01  1.6502e-01           0           0
  9149.555  6.6747e-01  1.7508e-01           0     8388608
  9151.662  5.7665e-01  1.9959e-01           0     8388608
  9153.770  5.9567e-01  2.5019e-01     8388608     8388608
  9155.878  8.3509e-01  2.8879e-01     8388608     8388608
  9157.986  9.5482e-01  2.5408e-01           0     8388608
  9160.095  8.0692e-01  2.3635e-01           0     8388608
  9162.204  8.6693e-01  2.7878e-01     8388608     8388608
  9164.314  5.8031e-01  3.0135e-01     8388608     8388608
  9166.425  7.1186e-01  2.2256e-01           0     8388608
  9168.536  1.0479e+00  1.7238e-01           0     8388608
  9170.647  6.8643e-01  1.6966e-01           0           0
  9172.759  9.1901e-01  1.7597e-01           0           0
  9174.871  8.5062e-01  1.6379e-01           0           0
  9176.984  8.6818e-01  1.6503e-01           0           0
  9179.097  7.6312e-01  1.6178e-01           0           0
  9181.211  6.5592e-01  1.5858e-01           0           0
  9183.325  9.1386e-01  1.6003e-01           0           0
  9185.440  8.3469e-01  1.6094e-01           0           0
  9187.556  7.6309e-01  1.6464e-01           0           0
  9189.671  7.6630e-01  1.6559e-01           0           0
  9191.788  9.3579e-01  1.6340e-01           0           0
  9193.904  8.8506e-01  1.8340e-01           0           0
  9196.021  4.1923e-01  1.5590e-01           0           0
  9198.139  7.8881e-01  1.6303e-01           0           0
  9200.257  7.5444e-01  1.6579e-01           0           0
  9202.376  6.6990e-01  1.5527e-01           0           0
  9204.495  7.3314e-01  1.6225e-01           0           0
  9206.615  8.2980e-01  1.6545e-01           0           0
  9208.735  7.9926e-01  1.7282e-01           0           0
  9210.856  6.5862e-01  1.7484e-01           0           0
  9212.977  5.9478e-01  1.6994e-01           0           0
  9215.098  8.2214e-01  1.7693e-01           0     8388608
  9217.220  8.2791e-01  2.1562e-01           0     8388608
  9219.343  6.1679e-01  2.4644e-01           0     8388608
  9221.466  7.6374e-01  2.2702e-01           0     8388608
  9223.590  1.0044e+00  2.0115e-01           0     8388608
  9225.714  8.9680e-01  2.2567e-01           0     8388608
  9227.838  7.2299e-01  2.5675e-01     8388608     8388608
  9229.963  8.0287e-01  2.2107e-01           0     8388608
  9232.089  9.2543e-01  1.8375e-01           0     8388608
  9234.215  7.6174e-01  1.7197e-01           0           0
  9236.341  8.3372e-01  1.7753e-01           0           0
  9238.468  7.2688e-01  1.7031e-01           0           0
  9240.596  8.0473e-01  1.5945e-01           0           0
  9242.724  8.1718e-01  1.6911e-01           0           0
  9244.852  7.7483e-01  1.7528e-01           0           0
  9246.981  8.8024e-01  1.6964e-01           0    33554432
  9249.111  5.4331e-01  1.8513e-01           0    41943040
  9251.241  1.0063e+00  1.9685e-01           0     8388608
  9253.371  8.7082e-01  2.0694e-01           0     8388608
  9255.502  5.8027e-01  2.0209e-01           0           0
  9257.633  7.8856e-01  1.8574e-01           0           0
  9259.765  1.0962e+00  1.7712e-01           0           0
  9261.898  8.4149e-01  1.7261e-01           0           0
  9264.031  6.2770e-01  1.8506e-01           0           0
  9266.164  9.8123e-01  1.9253e-01           0           0
  9268.298  1.1242e+00  1.7577e-01           0           0
  9270.432  7.8935e-01  1.6090e-01           0           0
  9272.567  6.5972e-01  1.5958e-01           0           0
  9274.702  8.1930e-01  1.6716e-01           0           0
  9276.838  6.9720e-01  1.6311e-01           0           0
  9278.974  7.7681e-01  1.7011e-01           0           0
  9281.111  8.0675e-01  1.6888e-01           0           0
  9283.249  7.0894e-01  1.7393e-01           0           0
  9285.386  8.3147e-01  1.7987e-01           0           0
  9287.525  9.4001e-01  2.1330e-01           0           0
  9289.663  5.9980e-01  2.3739e-01           0           0
  9291.803  1.2186e+00  2.3884e-01           0           0
  9293.942  1.2481e+00  2.2938e-01           0           0
  9296.083  4.6109e-01  2.4885e-01           0           0
  9298.223  5.3943e-01  2.6023e-01           0           0
  9300.365  5.3597e-01  2.1294e-01           0           0
  9302.506  4.9790e-01  3.1468e-01           0   134217728
  9304.649  1.7450e+00  8.8953e-01           0   142606336
  9306.791  1.9716e+00  1.0567e+00     8388608   142606336
  9308.935 -2.9896e-01  1.0404e+00     8388608     8388608
  9311.078 -1.5759e+00  1.1387e+00     8388608     8388608
  9313.222  3.6128e+00  1.1340e+00     8388608     8388608
  9315.367 -1.1840e-01  1.4394e+00     8388608     8388608
  9317.512  1.1322e+00  1.1752e+00     8388608     8388608
  9319.658  9.6602e-01  1.0309e+00     8388608   142606336
  9321.804 -1.5697e+00  1.2175e+00     8388608   142671872
  9323.951  1.2453e+00  1.1257e+00     8388608   142671872
  9326.098 -3.3613e+00  1.5783e+00     8388608     8454144
  9328.246 -2.5942e-01  1.2014e+00     8388608   142671872
  9330.394  1.1335e+00  4.5282e-01           0   142606336
  9332.542  2.4077e-01  3.2982e-01           0     8388608
  9334.692  6.6011e-01  3.6933e-01           0           0
  9336.841  2.0972e+00  4.5202e-01           0     8388608
  9338.991  8.6414e-01  5.6524e-01     8388608     8388608
  9341.142 -2.3555e-01  7.2680e-01     8388608     8388608
  9343.293  5.7210e-01  5.4920e-01           0     8388608
  9345.445  1.2970e+00  3.3061e-01           0     8388608
  9347.597  1.0309e+00  3.0494e-01           0           0
  9349.750  9.1322e-01  2.8732e-01           0           0
  9351.903  4.4174e-01  3.1328e-01           0           0
  9354.056  9.9101e-01  3.0632e-01           0           0
  9356.210  8.3463e-01  2.6933e-01           0           0
  9358.365  7.7332e-01  2.6469e-01           0           0
  9360.520  1.1442e+00  2.5302e-01           0           0
  9362.676  8.9310e-01  2.6885e-01           0           0
  9364.832  6.0713e-01  2.6900e-01           0           0
  9366.988  6.2442e-01  2.5060e-01           0   268435456
  9369.145  4.9504e-01  2.5374e-01           0   402653184
  9371.303 -5.7636e-01  5.2624e-01           0   402653184
  9373.461  6.7051e-01  2.2247e+00   134217728   411041792
  9375.620  4.3598e+00  2.8201e+00           0   411041792
  9377.779 -3.4403e+00  2.3471e+00     8388608   411041792
  9379.938 -1.3815e+00  2.3831e+00     8388608   411041792
  9382.098  9.9193e-01  1.1344e+00     8388608   411041792
  9384.259  1.2208e+00  4.2730e-01           0   276824064
  9386.420  9.9987e-01  4.5891e-01           0   276824064
  9388.581  3.2964e-01  5.1711e-01           0     8388608
  9390.743  3.0945e-01  4.7693e-01           0     8388608
  9392.906  5.2491e-01  2.8998e-01           0     8388608
  9395.069  1.0327e+00  2.1433e-01           0           0
  9397.233  8.5181e-01  2.3195e-01           0           0
  9399.397  7.4161e-01  3.0828e-01           0           0
  9401.561  1.6590e+00  4.0905e-01           0     8388608
  9403.726 -3.5042e-02  5.9521e-01     8388608    41943040
  9405.892  3.9534e-01  6.5267e-01     8388608    41943040
  9408.058  1.0217e+00  3.5741e-01           0     8388608
  9410.224  9.0492e-01  2.1908e-01           0           0
  9412.391  6.9213e-01  1.9289e-01           0           0
  9414.559  8.8903e-01  2.3655e-01           0   134217728
  9416.727  8.0058e-01  4.1709e-01           0   142606336
  9418.895  2.7495e+00  6.3858e-01           0   142606336
  9421.064 -8.2588e-01  7.0135e-01     8388608     8388608
  9423.234 -1.8105e+00  7.8000e-01     8388608     8388608
  9425.404  1.7296e+00  6.3928e-01     8388608     8388608
  9427.575  1.1448e+00  3.3714e-01           0     8388608
  9429.746  7.0343e-01  2.5787e-01           0           0
  9431.917  1.4047e+00  3.1212e-01           0           0
  9434.089  5.9140e-01  3.7654e-01           0   134217728
  9436.262  1.8717e+00  1.6184e+00   134217728   142606336
  9438.435  2.7812e+00  3.3082e+00           0   142606336
  9440.608 -2.3555e+00  2.3977e+00     8388608   142606336
  9442.782 -2.2517e+00  2.2940e+00     8388608   142606336
  9444.957  2.6334e+00  1.6003e+00     8388608   142606336
  9447.132  2.2357e+00  4.3592e-01           0   142606336
  9449.307  4.9685e-01  3.0141e-01           0           0
  9451.483  8.3211e-01  3.3490e-01           0           0
  9453.660  3.8280e-01  3.6226e-01           0   134217728
  9455.837  1.3500e+00  6.1554e-01           0   142606336
  9458.015  2.6079e+00  7.4210e-01           0   142606336
  9460.193 -7.6665e-01  9.6830e-01     8388608     8388608
  9462.371 -7.9717e-01  1.0818e+00     8388608     8388608
  9464.550  2.7821e+00  6.1889e-01           0     8388608
  9466.730  1.0616e+00  2.6612e-01           0     8388608
  9468.910  6.0961e-01  2.4291e-01           0           0
  9471.090  7.6783e-01  2.6855e-01           0   134217728
  9473.271  1.5009e-01  8.5980e-01           0   142606336
  9475.453  2.2379e+00  1.5982e+00   134217728   142606336
  9477.635  6.4135e-01  1.6695e+00     8388608   143458304
  9479.817 -8.5224e+00  2.1017e+00           0   143458304
  9482.001  3.3448e+00  1.6550e+00           0   143458304
  9484.184  2.2872e+00  4.3428e-01           0   143458304
  9486.368  4.4537e-01  2.8421e-01           0     9240576
  9488.553  9.2118e-01  2.4006e-01           0           0
  9490.738  7.0072e-01  2.1629e-01           0           0
  9492.923  2.6675e-01  2.3568e-01           0           0
  9495.109  8.0010e-01  2.6275e-01           0           0
  9497.296  6.3520e-01  2.8378e-01           0   134217728
  9499.483  1.0585e+00  5.1763e-01           0   142606336
  9501.671  2.0179e+00  8.3141e-01           0   142606336
  9503.859  4.4360e-01  9.8929e-01     8388608     8388608
  9506.047 -3.3312e+00  1.0642e+00     8388608     8388608
  9508.237  2.1045e+00  7.2268e-01     8388608   142606336
  9510.426  1.5133e+00  2.6261e-01           0   142671872
  9512.616  9.3916e-01  1.9980e-01           0       65536
  9514.807  7.8167e-01  3.4688e-01           0   135069696
  9516.998  1.2301e+00  9.8245e-01           0   143458304
  9519.190  2.4003e+00  1.3194e+00           0   143458304
  9521.382 -4.1137e+00  1.6577e+00     8388608   143458304
  9523.574  4.1565e+00  1.5212e+00     8388608     8388608
  9525.767  4.4051e+00  6.2635e-01     8388608     8388608
  9527.961  4.0478e-01  2.8123e-01           0     8388608
  9530.155  4.3048e-01  2.5789e-01           0           0
  9532.350  6.4125e-01  2.7768e-01           0           0
  9534.545  8.7646e-01  2.8798e-01           0           0
  9536.741  6.5744e-01  2.8161e-01           0           0
  9538.937  1.0265e+00  3.4587e-01           0           0
  9541.134  1.0026e+00  3.0990e-01           0           0
  9543.331  6.2974e-01  2.2224e-01           0           0
  9545.528  9.9240e-01  2.0038e-01           0           0
  9547.727  2.8619e-01  2.5139e-01           0           0
  9549.925  9.3801e-01  4.4092e-01           0   142606336
  9552.125  1.8344e+00  5.5832e-01           0   142606336
  9554.324  1.3696e+00  7.3475e-01     8388608     8388608
  9556.524  7.0621e-01  7.6223e-01     8388608     8388608
  9558.725  1.7974e+00  4.6916e-01           0     8388608
  9560.926  1.1914e+00  3.0763e-01           0     8388608
  9563.128 -2.4333e-01  5.1020e-01           0   134217728
  9565.330  3.8409e+00  1.2045e+00   134217728   142606336
  9567.533  2.7693e+00  1.3637e+00     8388608   142606336
  9569.736 -2.4063e+00  1.4871e+00     8388608     8388608
  9571.940  1.6294e+00  1.2496e+00     8388608   142606336
  9574.144  1.7604e+00  5.1743e-01           0   142606336
  9576.349  9.0855e-01  2.4019e-01           0     8388608
  9578.555  8.7236e-01  2.1101e-01           0           0
  9580.760  8.8921e-01  2.1041e-01           0           0
  9582.967  6.9847e-01  2.1810e-01           0           0
  9585.173  9.7023e-01  2.1573e-01           0           0
  9587.381  7.5198e-01  2.0500e-01           0           0
  9589.589  8.3044e-01  2.2078e-01           0           0
  9591.797  1.0905e+00  2.3681e-01           0           0
  9594.006  9.4983e-01  2.5313e-01           0           0
  9596.215  5.4002e-01  2.3923e-01           0           0
  9598.425  6.3137e-01  2.1161e-01           0           0
  9600.635  9.8381e-01  2.1044e-01           0           0
  9602.846  6.5115e-01  2.1837e-01           0           0
  9605.058  1.5112e+00  3.0463e-01           0     8388608
  9607.270  2.0605e+00  4.0986e-01           0    41943040
  9609.482  8.4493e-01  5.6553e-01     8388608    41943040
  9611.695 -3.0490e-01  6.3311e-01     8388608     8388608
  9613.908  1.8058e+00  3.7635e-01           0     8454144
  9616.122  3.3470e-01  2.9131e-01           0     8454144
  9618.337  1.5471e+00  4.1778e-01           0     8454144
  9620.552  2.0418e+00  5.6938e-01           0     8454144
  9622.767 -2.0581e-01  6.7032e-01     8388608     8454144
  9624.983 -2.4686e-01  7.3176e-01           0     8454144
  9627.200  2.1515e+00  4.8618e-01           0     9240576
  9629.417  1.1392e+00  3.1823e-01           0     9240576
  9631.634  5.9202e-01  2.6818e-01           0      851968
  9633.852  8.7630e-01  2.4934e-01           0       65536
  9636.071  7.7782e-01  2.3290e-01           0           0
  9638.290  5.4492e-01  2.2872e-01           0           0
  9640.509  8.8171e-01  2.2748e-01           0           0
  9642.729  7.4857e-01  2.2239e-01           0           0
  9644.950  6.6620e-01  2.0717e-01           0           0
